Order_ID,Order_Date,Customer_ID,Region,Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Profit,Sales_Channel,Customer_Segment
ORD102508,2023-06-04,CUST00185,West,Electronics,Tablet,1,7798.65,0.0,7798.65,2183.62,In-Store,New
ORD102509,2023-08-20,CUST02005,Central,Grocery,Rice 5kg,5,107.7,0.0,538.5,43.08,In-Store,Recurring
ORD102510,2024-10-25,CUST01400,West,Electronics,Smartwatch,2,12788.36,0.0,25576.72,7161.48,Mobile App,Recurring
ORD102511,2023-03-07,CUST02106,East,Clothing,Kurta,3,308.09,0.05,878.06,307.32,In-Store,New
ORD102512,2023-10-20,CUST01410,South,Furniture,Study Table,1,24115.73,0.15,20498.37,4509.64,Marketplace,VIP
ORD102513,2024-07-01,CUST00310,East,Clothing,Sneakers,3,1931.04,0.0,5793.12,2027.59,Marketplace,New
ORD102514,2023-05-02,CUST01212,East,Furniture,Bed Frame,6,22942.2,0.0,137653.2,30283.7,Marketplace,Recurring
ORD102515,2024-03-06,CUST01754,East,Electronics,Laptop,2,36112.88,0.15,61391.9,17189.73,Marketplace,New
ORD102516,2023-01-28,CUST02358,South,Beauty & Personal Care,Face Wash,6,1654.21,0.05,9429.0,3017.28,Marketplace,Recurring
ORD102517,2024-10-01,CUST00246,South,Furniture,Study Table,1,17366.23,0.05,16497.92,3629.54,Marketplace,New
ORD102518,2024-10-06,CUST01958,West,Furniture,Bookshelf,2,4682.99,0.0,9365.98,2060.52,Online,Recurring
ORD102519,2024-08-22,CUST00637,North,Furniture,Sofa,6,13644.71,0.05,77774.85,17110.47,Mobile App,Recurring
ORD102520,2024-05-24,CUST00344,North,Clothing,Jeans,5,1451.81,0.05,6896.1,2413.63,Mobile App,Recurring
ORD102521,2023-12-11,CUST01007,Central,Beauty & Personal Care,Trimmer,6,455.41,0.0,2732.46,874.39,Online,New
ORD102522,2023-09-23,CUST01792,East,Beauty & Personal Care,Trimmer,4,1010.97,0.0,4043.88,1294.04,Marketplace,Recurring
ORD102523,2024-07-02,CUST01057,North,Grocery,Spices Combo,2,810.38,0.1,1458.68,116.69,Online,VIP
ORD102524,2023-12-16,CUST00862,Central,Furniture,Office Chair,1,3810.6,0.05,3620.07,796.42,Online,Recurring
ORD102525,2023-12-28,CUST00671,West,Grocery,Snacks Pack,2,458.53,0.05,871.21,69.7,Mobile App,New
ORD102526,2023-05-28,CUST01999,South,Clothing,Jacket,3,1115.25,0.0,3345.75,1171.01,Mobile App,Recurring
ORD102527,2023-11-18,CUST01581,Central,Grocery,Tea Powder,3,551.49,0.15,1406.3,112.5,Marketplace,New
ORD102528,2023-10-13,CUST02367,East,Clothing,T-Shirt,1,1434.26,0.15,1219.12,426.69,Online,VIP
ORD102529,2024-08-15,CUST00531,Central,Grocery,Snacks Pack,4,556.14,0.05,2113.33,169.07,In-Store,Recurring
ORD102530,2023-02-25,CUST01728,South,Grocery,Tea Powder,6,516.58,0.1,2789.53,223.16,Mobile App,Recurring
ORD102531,2024-09-20,CUST01806,Central,Furniture,Bookshelf,6,22117.27,0.25,99527.72,21896.1,In-Store,Recurring
ORD102532,2023-11-05,CUST01791,East,Electronics,Smartphone,2,36112.88,0.0,72225.76,20223.21,Marketplace,Recurring
ORD102533,2024-12-07,CUST00026,East,Clothing,Sneakers,6,2397.78,0.0,14386.68,5035.34,Mobile App,Recurring
ORD102534,2023-02-23,CUST01880,North,Furniture,Study Table,6,15857.27,0.0,95143.62,20931.6,Marketplace,Recurring
ORD102535,2023-05-28,CUST00996,South,Grocery,Cooking Oil,6,102.3,0.1,552.42,44.19,Mobile App,New
ORD102536,2024-02-09,CUST02000,West,Grocery,Rice 5kg,4,236.27,0.15,803.32,64.27,In-Store,Recurring
ORD102537,2024-06-16,CUST01747,South,Electronics,Headphones,1,36112.88,0.0,36112.88,10111.61,Online,VIP
ORD102538,2024-11-23,CUST02122,East,Beauty & Personal Care,Perfume,2,1029.48,0.0,2058.96,658.87,In-Store,New
ORD102539,2023-08-06,CUST01733,West,Beauty & Personal Care,Skincare Kit,1,2371.79,0.1,2134.61,683.08,Marketplace,Recurring
ORD102540,2024-10-15,CUST00352,Central,Grocery,Rice 5kg,3,657.11,0.05,1872.76,149.82,Mobile App,VIP
ORD102541,2024-09-05,CUST00546,North,Beauty & Personal Care,Perfume,4,770.84,0.2,2466.69,789.34,Online,VIP
ORD102542,2023-05-30,CUST01072,Central,Clothing,T-Shirt,5,3741.96,0.05,17774.31,6221.01,Online,New
ORD102543,2023-12-06,CUST01196,West,Electronics,Smartwatch,3,36112.88,0.1,97504.78,27301.34,Online,Recurring
ORD102544,2023-02-19,CUST00888,Central,Beauty & Personal Care,Trimmer,6,1916.6,0.2,9199.68,2943.9,Mobile App,Recurring
ORD102545,2023-03-04,CUST01155,North,Clothing,Jeans,1,1588.71,0.1,1429.84,500.44,Mobile App,New
ORD102546,2023-08-07,CUST01353,South,Beauty & Personal Care,Face Wash,3,1335.12,0.0,4005.36,1281.72,Marketplace,New
ORD102547,2024-06-01,CUST00205,South,Electronics,Tablet,6,1768.44,0.05,10080.11,2822.43,Mobile App,New
ORD102548,2024-04-03,CUST00451,West,Grocery,Spices Combo,3,83.29,0.1,224.88,17.99,Marketplace,Recurring
ORD102549,2024-11-03,CUST00421,West,Beauty & Personal Care,Trimmer,6,1440.01,0.15,7344.05,2350.1,Online,Recurring
ORD102550,2023-04-20,CUST01499,Central,Grocery,Tea Powder,5,977.88,0.0,4889.4,391.15,Marketplace,Recurring
ORD102551,2024-01-30,CUST01797,East,Beauty & Personal Care,Trimmer,2,1692.59,0.0,3385.18,1083.26,Marketplace,VIP
ORD102552,2023-11-25,CUST00116,East,Beauty & Personal Care,Shampoo,3,554.02,0.0,1662.06,531.86,Online,Recurring
ORD102553,2024-03-08,CUST01341,West,Furniture,Bed Frame,3,7301.72,0.0,21905.16,4819.14,In-Store,New
ORD102554,2024-02-02,CUST01640,South,Electronics,Smartwatch,6,31846.06,0.1,171968.72,48151.24,Mobile App,Recurring
ORD102555,2023-10-02,CUST01743,West,Beauty & Personal Care,Skincare Kit,5,2184.62,0.0,10923.1,3495.39,In-Store,New
ORD102556,2024-06-11,CUST01397,South,Furniture,Sofa,2,12755.74,0.05,24235.91,5331.9,In-Store,New
ORD102557,2023-03-13,CUST01520,North,Furniture,Bookshelf,2,22057.39,0.05,41909.04,9219.99,Marketplace,New
ORD102558,2023-09-02,CUST00019,Central,Grocery,Cooking Oil,1,557.41,0.15,473.8,37.9,In-Store,VIP
ORD102559,2023-01-09,CUST01871,South,Beauty & Personal Care,Shampoo,4,2003.06,0.05,7611.63,2435.72,Online,New
ORD102560,2024-05-28,CUST01199,South,Clothing,Jeans,6,3009.2,0.15,15346.92,5371.42,Marketplace,New
ORD102561,2024-09-09,CUST00252,North,Grocery,Rice 5kg,2,118.52,0.05,225.19,18.02,Mobile App,New
ORD102562,2023-10-30,CUST01189,West,Furniture,Office Chair,3,18862.93,0.05,53759.35,11827.06,Marketplace,VIP
ORD102563,2023-04-07,CUST01750,North,Beauty & Personal Care,Trimmer,6,1238.37,0.1,6687.2,2139.9,Marketplace,New
ORD102564,2024-02-13,CUST01650,West,Grocery,Snacks Pack,1,625.89,0.15,532.01,42.56,In-Store,New
ORD102565,2023-09-30,CUST00066,North,Beauty & Personal Care,Perfume,2,486.54,0.25,729.81,233.54,In-Store,VIP
ORD102566,2024-01-24,CUST01494,South,Grocery,Spices Combo,2,958.33,0.0,1916.66,153.33,Online,Recurring
ORD102567,2023-09-22,CUST00999,Central,Electronics,Smartwatch,1,24157.49,0.05,22949.62,6425.89,In-Store,Recurring
ORD102568,2023-04-27,CUST01371,West,Beauty & Personal Care,Face Wash,1,2277.89,0.0,2277.89,728.92,Online,New
ORD102569,2024-02-11,CUST00621,West,Electronics,Headphones,5,3091.62,0.05,14685.19,4111.85,In-Store,Recurring
ORD102570,2024-04-24,CUST01378,Central,Grocery,Spices Combo,2,258.62,0.05,491.38,39.31,In-Store,New
ORD102571,2023-04-02,CUST02459,South,Electronics,Laptop,5,26786.26,0.1,120538.17,33750.69,Mobile App,New
ORD102572,2024-12-28,CUST02070,West,Grocery,Snacks Pack,6,839.17,0.0,5035.02,402.8,In-Store,New
ORD102573,2024-05-21,CUST00569,West,Grocery,Snacks Pack,2,788.75,0.0,1577.5,126.2,Mobile App,New
ORD102574,2024-08-29,CUST00682,West,Furniture,Bookshelf,1,2424.89,0.0,2424.89,533.48,In-Store,New
ORD102575,2024-02-05,CUST00204,North,Clothing,Sneakers,1,1481.63,0.15,1259.39,440.79,Mobile App,New
ORD102576,2023-05-27,CUST02030,North,Grocery,Cooking Oil,6,103.17,0.2,495.22,39.62,In-Store,VIP
ORD102577,2023-11-24,CUST01724,South,Grocery,Spices Combo,6,773.5,0.0,4641.0,371.28,Online,VIP
ORD102578,2023-02-28,CUST00155,Central,Electronics,Tablet,5,36112.88,0.0,180564.4,50558.03,Online,Recurring
ORD102579,2023-11-14,CUST02178,North,Furniture,Bed Frame,6,24586.32,0.0,147517.92,32453.94,Mobile App,New
ORD102580,2024-07-10,CUST02459,South,Beauty & Personal Care,Face Wash,5,1874.03,0.0,9370.15,2998.45,In-Store,Recurring
ORD102581,2024-03-03,CUST01740,North,Furniture,Sofa,4,5503.42,0.2,17610.94,3874.41,Online,New
ORD102582,2023-05-21,CUST01758,Central,Electronics,Laptop,5,20397.69,0.1,91789.6,25701.09,Mobile App,Recurring
ORD102583,2023-01-04,CUST01424,South,Electronics,Headphones,1,36112.88,0.15,30695.95,8594.87,In-Store,Recurring
ORD102584,2023-09-08,CUST00035,Central,Grocery,Tea Powder,2,623.43,0.05,1184.52,94.76,Mobile App,New
ORD102585,2024-08-21,CUST00512,East,Furniture,Sofa,5,6969.57,0.05,33105.46,7283.2,Mobile App,Recurring
ORD102586,2023-04-17,CUST01662,West,Grocery,Tea Powder,6,872.44,0.05,4972.91,397.83,Marketplace,VIP
ORD102587,2023-05-09,CUST02175,Central,Furniture,Sofa,2,11661.82,0.15,19825.09,4361.52,Mobile App,New
ORD102588,2024-11-01,CUST01625,South,Grocery,Tea Powder,2,611.52,0.0,1223.04,97.84,Marketplace,Recurring
ORD102589,2024-12-08,CUST02109,North,Beauty & Personal Care,Shampoo,4,1643.6,0.0,6574.4,2103.81,Mobile App,New
ORD102590,2024-07-17,CUST02467,Central,Beauty & Personal Care,Face Wash,4,798.44,0.15,2714.7,868.7,Mobile App,Recurring
ORD102591,2023-04-19,CUST00556,East,Clothing,Kurta,4,2076.01,0.0,8304.04,2906.41,Marketplace,New
ORD102592,2023-01-26,CUST02249,South,Beauty & Personal Care,Perfume,6,1376.28,0.0,8257.68,2642.46,Online,VIP
ORD102593,2023-10-25,CUST00512,West,Electronics,Smartwatch,3,31901.62,0.1,86134.37,24117.62,Online,VIP
ORD102594,2023-05-23,CUST02418,East,Grocery,Snacks Pack,1,556.66,0.05,528.83,42.31,Online,Recurring
ORD102595,2023-11-12,CUST02153,West,Electronics,Headphones,6,24107.26,0.0,144643.56,40500.2,In-Store,New
ORD102596,2024-08-31,CUST00742,Central,Grocery,Spices Combo,4,381.1,0.1,1371.96,109.76,In-Store,Recurring
ORD102597,2023-05-25,CUST02416,South,Electronics,Headphones,1,36112.88,0.0,36112.88,10111.61,Online,New
ORD102598,2024-06-03,CUST01604,North,Grocery,Snacks Pack,2,592.04,0.0,1184.08,94.73,Mobile App,New
ORD102599,2023-07-05,CUST00664,South,Furniture,Sofa,5,6453.5,0.0,32267.5,7098.85,Online,New
ORD102600,2023-02-12,CUST00056,West,Furniture,Office Chair,2,20590.89,0.0,41181.78,9059.99,Marketplace,New
ORD102601,2024-12-19,CUST02352,West,Clothing,Jeans,4,3796.21,0.15,12907.11,4517.49,Online,Recurring
ORD102602,2023-12-01,CUST02027,North,Clothing,Jacket,4,3799.34,0.15,12917.76,4521.22,Marketplace,Recurring
ORD102603,2024-05-22,CUST01048,North,Grocery,Spices Combo,4,798.54,0.05,3034.45,242.76,Mobile App,VIP
ORD102604,2023-08-13,CUST01042,East,Electronics,Laptop,4,36112.88,0.1,130006.37,36401.78,Marketplace,New
ORD102605,2024-06-10,CUST00814,East,Beauty & Personal Care,Shampoo,3,1446.75,0.0,4340.25,1388.88,Mobile App,Recurring
ORD102606,2024-03-15,CUST00656,West,Grocery,Cooking Oil,4,978.71,0.0,3914.84,313.19,In-Store,New
ORD102607,2024-11-09,CUST01888,West,Clothing,Kurta,4,315.93,0.1,1137.35,398.07,Mobile App,New
ORD102608,2024-10-28,CUST01674,Central,Beauty & Personal Care,Shampoo,6,2088.89,0.05,11906.67,3810.13,Marketplace,VIP
ORD102609,2024-12-08,CUST01382,Central,Electronics,Laptop,1,36112.88,0.25,27084.66,7583.7,Online,New
ORD102610,2023-02-02,CUST02441,South,Beauty & Personal Care,Perfume,4,1211.35,0.15,4118.59,1317.95,Online,Recurring
ORD102611,2023-10-15,CUST00706,Central,Furniture,Bed Frame,1,17877.86,0.1,16090.07,3539.82,Marketplace,VIP
ORD102612,2024-08-27,CUST01290,East,Clothing,T-Shirt,2,2379.24,0.0,4758.48,1665.47,In-Store,New
ORD102613,2023-12-26,CUST00451,East,Electronics,Smartphone,6,36112.88,0.0,216677.28,60669.64,Mobile App,New
ORD102614,2023-07-09,CUST02304,North,Clothing,Jeans,3,1138.81,0.0,3416.43,1195.75,Marketplace,Recurring
ORD102615,2024-12-01,CUST00953,South,Grocery,Spices Combo,3,227.69,0.15,580.61,46.45,Online,New
ORD102616,2023-09-02,CUST01445,Central,Electronics,Laptop,2,26670.12,0.0,53340.24,14935.27,Mobile App,New
ORD102617,2024-03-20,CUST01558,South,Clothing,T-Shirt,6,488.12,0.0,2928.72,1025.05,In-Store,Recurring
ORD102618,2024-11-24,CUST01434,East,Clothing,Jacket,1,1259.31,0.05,1196.34,418.72,Online,Recurring
ORD102619,2023-11-28,CUST00385,North,Grocery,Snacks Pack,3,836.36,0.05,2383.63,190.69,In-Store,Recurring
ORD102620,2024-12-16,CUST00129,West,Furniture,Sofa,2,14279.23,0.0,28558.46,6282.86,In-Store,New
ORD102621,2023-09-14,CUST01579,North,Furniture,Office Chair,6,8959.64,0.1,48382.06,10644.05,Marketplace,Recurring
ORD102622,2023-06-20,CUST01743,East,Electronics,Smartphone,4,2838.86,0.0,11355.44,3179.52,Marketplace,New
ORD102623,2023-01-15,CUST02414,Central,Electronics,Smartwatch,5,15977.88,0.15,67905.99,19013.68,In-Store,New
ORD102624,2023-08-29,CUST02449,East,Electronics,Smartwatch,6,32620.09,0.0,195720.54,54801.75,Online,Recurring
ORD102625,2024-09-22,CUST02418,Central,Furniture,Study Table,6,18041.33,0.1,97423.18,21433.1,Online,VIP
ORD102626,2023-08-09,CUST01149,South,Beauty & Personal Care,Trimmer,5,2396.45,0.0,11982.25,3834.32,Online,Recurring
ORD102627,2024-10-27,CUST00624,North,Furniture,Bookshelf,5,20673.7,0.1,93031.65,20466.96,Online,VIP
ORD102628,2023-05-29,CUST02265,South,Furniture,Office Chair,2,7500.02,0.05,14250.04,3135.01,Mobile App,Recurring
ORD102629,2024-04-22,CUST00757,Central,Beauty & Personal Care,Face Wash,1,1823.01,0.05,1731.86,554.2,Mobile App,Recurring
ORD102630,2023-07-18,CUST00349,Central,Furniture,Bookshelf,2,11742.58,0.15,19962.39,4391.73,Online,VIP
ORD102631,2024-12-03,CUST00643,Central,Grocery,Tea Powder,1,693.29,0.0,693.29,55.46,Marketplace,New
ORD102632,2024-08-21,CUST00470,West,Beauty & Personal Care,Shampoo,4,2266.8,0.0,9067.2,2901.5,Marketplace,New
ORD102633,2023-06-15,CUST02086,North,Grocery,Cooking Oil,6,632.66,0.2,3036.77,242.94,Marketplace,New
ORD102634,2024-09-25,CUST00638,South,Electronics,Tablet,5,16755.12,0.1,75398.04,21111.45,Mobile App,Recurring
ORD102635,2024-11-26,CUST01887,West,Grocery,Rice 5kg,1,390.04,0.1,351.04,28.08,Marketplace,Recurring
ORD102636,2024-03-28,CUST01197,East,Beauty & Personal Care,Trimmer,6,293.34,0.0,1760.04,563.21,Mobile App,New
ORD102637,2023-01-11,CUST00728,North,Furniture,Sofa,6,20462.35,0.0,122774.1,27010.3,Online,VIP
ORD102638,2023-11-14,CUST01419,North,Furniture,Bed Frame,3,13319.98,0.1,35963.95,7912.07,Online,New
ORD102639,2023-02-18,CUST01115,North,Beauty & Personal Care,Shampoo,3,1078.41,0.2,2588.18,828.22,Mobile App,New
ORD102640,2023-03-12,CUST02198,South,Furniture,Sofa,5,13366.74,0.0,66833.7,14703.41,In-Store,Recurring
ORD102641,2024-11-11,CUST00542,West,Furniture,Office Chair,1,21976.54,0.0,21976.54,4834.84,In-Store,New
ORD102642,2023-03-03,CUST00412,Central,Clothing,Jeans,2,309.81,0.05,588.64,206.02,In-Store,New
ORD102643,2023-08-30,CUST00712,North,Beauty & Personal Care,Shampoo,6,1853.89,0.25,8342.51,2669.6,Online,Recurring
ORD102644,2024-10-14,CUST01684,South,Grocery,Rice 5kg,2,559.6,0.15,951.32,76.11,Online,Recurring
ORD102645,2024-12-19,CUST01962,South,Grocery,Spices Combo,1,491.56,0.1,442.4,35.39,Mobile App,Recurring
ORD102646,2024-03-14,CUST01975,South,Electronics,Headphones,1,23629.0,0.0,23629.0,6616.12,Online,Recurring
ORD102647,2024-04-30,CUST00037,West,Electronics,Smartwatch,2,18214.9,0.0,36429.8,10200.34,Online,Recurring
ORD102648,2024-11-18,CUST02184,Central,Clothing,T-Shirt,2,1100.76,0.0,2201.52,770.53,Online,Recurring
ORD102649,2024-08-21,CUST00330,Central,Clothing,Jacket,3,1259.3,0.05,3589.0,1256.15,Marketplace,New
ORD102650,2024-02-09,CUST01410,East,Grocery,Rice 5kg,5,225.76,0.05,1072.36,85.79,In-Store,Recurring
ORD102651,2024-12-01,CUST00477,Central,Beauty & Personal Care,Skincare Kit,2,2130.5,0.0,4261.0,1363.52,Marketplace,New
ORD102652,2024-02-16,CUST01564,West,Beauty & Personal Care,Shampoo,1,992.41,0.05,942.79,301.69,Online,New
ORD102653,2024-06-21,CUST01958,East,Electronics,Smartphone,6,9945.69,0.15,50723.02,14202.45,Mobile App,Recurring
ORD102654,2023-03-12,CUST01237,East,Grocery,Tea Powder,2,518.53,0.0,1037.06,82.96,Online,New
ORD102655,2024-11-27,CUST00453,North,Grocery,Tea Powder,1,698.99,0.0,698.99,55.92,Online,New
ORD102656,2023-10-30,CUST02095,South,Electronics,Tablet,4,36112.88,0.15,122783.79,34379.46,Marketplace,New
ORD102657,2023-01-28,CUST01026,West,Clothing,Sneakers,5,3913.74,0.05,18590.26,6506.59,Marketplace,VIP
ORD102658,2023-08-10,CUST01546,Central,Beauty & Personal Care,Shampoo,1,166.94,0.15,141.9,45.41,In-Store,Recurring
ORD102659,2023-08-21,CUST00323,East,Beauty & Personal Care,Shampoo,6,2384.01,0.15,12158.45,3890.7,Online,Recurring
ORD102660,2023-06-21,CUST01977,North,Grocery,Snacks Pack,5,260.9,0.0,1304.5,104.36,Mobile App,New
ORD102661,2024-12-03,CUST00595,Central,Electronics,Headphones,5,29905.86,0.0,149529.3,41868.2,Mobile App,Recurring
ORD102662,2024-06-15,CUST00789,North,Electronics,Tablet,1,29565.85,0.15,25130.97,7036.67,Marketplace,Recurring
ORD102663,2024-05-06,CUST01371,West,Beauty & Personal Care,Trimmer,6,1995.14,0.15,10175.21,3256.07,Mobile App,Recurring
ORD102664,2024-05-03,CUST01167,Central,Beauty & Personal Care,Skincare Kit,5,1539.64,0.05,7313.29,2340.25,In-Store,New
ORD102665,2023-05-08,CUST00453,East,Beauty & Personal Care,Skincare Kit,3,2469.83,0.0,7409.49,2371.04,Online,Recurring
ORD102666,2024-07-01,CUST00418,North,Grocery,Rice 5kg,4,249.7,0.25,749.1,59.93,Mobile App,Recurring
ORD102667,2023-09-07,CUST00388,West,Furniture,Office Chair,2,15514.47,0.0,31028.94,6826.37,Marketplace,Recurring
ORD102668,2024-02-29,CUST00424,West,Beauty & Personal Care,Perfume,5,1084.25,0.05,5150.19,1648.06,Online,New
ORD102669,2023-08-05,CUST02153,Central,Beauty & Personal Care,Trimmer,1,1039.71,0.0,1039.71,332.71,Online,Recurring
ORD102670,2024-10-20,CUST00054,West,Electronics,Smartwatch,4,23275.13,0.15,79135.44,22157.92,Online,New
ORD102671,2024-12-08,CUST00797,Central,Electronics,Smartphone,1,31092.68,0.05,29538.05,8270.65,Mobile App,Recurring
ORD102672,2023-02-16,CUST01272,Central,Electronics,Smartphone,4,36112.88,0.15,122783.79,34379.46,Mobile App,New
ORD102673,2023-12-07,CUST02063,South,Clothing,Sneakers,2,2815.31,0.1,5067.56,1773.65,Online,New
ORD102674,2023-10-13,CUST00893,Central,Furniture,Study Table,3,19763.88,0.05,56327.06,12391.95,Mobile App,New
ORD102675,2024-09-06,CUST00755,East,Beauty & Personal Care,Face Wash,6,1872.73,0.0,11236.38,3595.64,Marketplace,VIP
ORD102676,2023-04-19,CUST00747,South,Grocery,Rice 5kg,1,710.4,0.05,674.88,53.99,Mobile App,New
ORD102677,2023-04-11,CUST00852,Central,Clothing,Jacket,2,646.12,0.1,1163.02,407.06,Online,Recurring
ORD102678,2023-01-09,CUST01927,Central,Grocery,Spices Combo,6,749.03,0.25,3370.64,269.65,Online,Recurring
ORD102679,2024-03-14,CUST01253,East,Beauty & Personal Care,Trimmer,4,424.47,0.0,1697.88,543.32,Online,Recurring
ORD102680,2024-09-17,CUST02480,South,Electronics,Smartwatch,4,36112.88,0.0,144451.52,40446.43,Online,Recurring
ORD102681,2024-06-04,CUST00264,North,Furniture,Study Table,5,12555.48,0.1,56499.66,12429.93,Marketplace,Recurring
ORD102682,2023-05-04,CUST01962,South,Clothing,T-Shirt,6,3702.56,0.0,22215.36,7775.38,In-Store,Recurring
ORD102683,2023-10-04,CUST00386,Central,Beauty & Personal Care,Shampoo,1,1087.31,0.0,1087.31,347.94,In-Store,Recurring
ORD102684,2023-11-12,CUST00060,North,Beauty & Personal Care,Face Wash,6,1997.17,0.05,11383.87,3642.84,Mobile App,Recurring
ORD102685,2024-07-20,CUST01109,South,Electronics,Smartphone,6,18887.96,0.0,113327.76,31731.77,Mobile App,Recurring
ORD102686,2023-12-26,CUST00373,North,Beauty & Personal Care,Skincare Kit,6,255.3,0.05,1455.21,465.67,Mobile App,New
ORD102687,2024-08-12,CUST01168,North,Clothing,Sneakers,3,1010.9,0.15,2577.79,902.23,Online,VIP
ORD102688,2024-04-23,CUST00160,East,Clothing,Jeans,3,3402.45,0.0,10207.35,3572.57,Online,Recurring
ORD102689,2023-07-03,CUST01580,North,Electronics,Headphones,6,13775.78,0.1,74389.21,20828.98,Mobile App,New
ORD102690,2024-08-14,CUST02432,South,Electronics,Smartphone,2,31737.71,0.15,53954.11,15107.15,Marketplace,Recurring
ORD102691,2023-06-21,CUST02335,East,Furniture,Study Table,5,10516.88,0.1,47325.96,10411.71,Online,Recurring
ORD102692,2024-07-08,CUST00786,Central,Electronics,Tablet,2,36112.88,0.05,68614.47,19212.05,In-Store,New
ORD102693,2024-01-23,CUST01740,South,Beauty & Personal Care,Shampoo,3,1083.27,0.0,3249.81,1039.94,In-Store,VIP
ORD102694,2023-09-21,CUST00855,West,Clothing,T-Shirt,6,2248.2,0.05,12814.74,4485.16,Mobile App,Recurring
ORD102695,2024-06-03,CUST01781,East,Clothing,Jeans,3,1220.63,0.1,3295.7,1153.49,In-Store,Recurring
ORD102696,2023-12-18,CUST00086,West,Clothing,Jeans,3,3337.41,0.0,10012.23,3504.28,Mobile App,New
ORD102697,2024-07-26,CUST02143,Central,Clothing,Kurta,3,3551.81,0.1,9589.89,3356.46,Online,New
ORD102698,2024-03-13,CUST02479,West,Clothing,Jacket,2,1493.05,0.0,2986.1,1045.13,Marketplace,Recurring
ORD102699,2023-02-15,CUST01060,West,Electronics,Tablet,5,13889.39,0.0,69446.95,19445.15,Mobile App,New
ORD102700,2024-07-17,CUST02084,West,Furniture,Bookshelf,3,18879.68,0.1,50975.14,11214.53,Marketplace,Recurring
ORD102701,2024-03-20,CUST01761,West,Beauty & Personal Care,Trimmer,5,1489.54,0.05,7075.32,2264.1,Online,Recurring
ORD102702,2024-10-19,CUST00092,West,Beauty & Personal Care,Face Wash,1,2130.07,0.1,1917.06,613.46,Online,New
ORD102703,2023-08-09,CUST02145,East,Grocery,Rice 5kg,3,421.58,0.0,1264.74,101.18,Mobile App,New
ORD102704,2023-12-13,CUST00314,Central,Beauty & Personal Care,Skincare Kit,1,1745.94,0.1,1571.35,502.83,Mobile App,New
ORD102705,2024-11-30,CUST00741,South,Clothing,Jeans,3,2558.58,0.15,6524.38,2283.53,Mobile App,New
ORD102706,2023-10-12,CUST01328,North,Clothing,Sneakers,4,3469.43,0.15,11796.06,4128.62,In-Store,Recurring
ORD102707,2023-11-15,CUST00187,South,Clothing,Jeans,5,1907.14,0.05,9058.92,3170.62,In-Store,VIP
ORD102708,2024-04-01,CUST00510,East,Electronics,Smartphone,3,4563.67,0.15,11637.36,3258.46,Mobile App,VIP
ORD102709,2024-05-17,CUST01753,South,Grocery,Snacks Pack,5,992.08,0.0,4960.4,396.83,In-Store,Recurring
ORD102710,2023-10-22,CUST02347,South,Grocery,Spices Combo,1,686.61,0.0,686.61,54.93,Mobile App,New
ORD102711,2023-03-28,CUST00090,North,Furniture,Sofa,5,15085.06,0.15,64111.5,14104.53,In-Store,New
ORD102712,2023-10-29,CUST02064,East,Furniture,Sofa,4,9730.89,0.05,36977.38,8135.02,Online,VIP
ORD102713,2024-02-01,CUST01342,West,Furniture,Office Chair,2,19062.66,0.0,38125.32,8387.57,Mobile App,New
ORD102714,2024-09-01,CUST01058,West,Beauty & Personal Care,Trimmer,4,1892.3,0.15,6433.82,2058.82,Online,Recurring
ORD102715,2024-11-21,CUST00617,South,Furniture,Bookshelf,4,17470.93,0.0,69883.72,15374.42,Online,Recurring
ORD102716,2023-08-14,CUST00509,West,Clothing,Jacket,3,2004.64,0.05,5713.22,1999.63,Marketplace,VIP
ORD102717,2024-02-02,CUST01004,West,Grocery,Spices Combo,3,710.79,0.1,1919.13,153.53,Marketplace,Recurring
ORD102718,2023-09-29,CUST02031,East,Beauty & Personal Care,Perfume,6,787.45,0.0,4724.7,1511.9,Mobile App,New
ORD102719,2023-12-29,CUST00780,West,Grocery,Snacks Pack,1,963.19,0.0,963.19,77.06,Marketplace,Recurring
ORD102720,2024-05-01,CUST01153,North,Clothing,Jeans,1,3844.7,0.1,3460.23,1211.08,Mobile App,New
ORD102721,2024-09-03,CUST01824,East,Furniture,Bookshelf,1,3285.81,0.05,3121.52,686.73,In-Store,New
ORD102722,2024-08-25,CUST00239,North,Electronics,Tablet,3,36112.88,0.25,81253.98,22751.11,Marketplace,New
ORD102723,2024-06-02,CUST00615,South,Clothing,Jacket,3,1202.41,0.0,3607.23,1262.53,Marketplace,New
ORD102724,2023-12-17,CUST00739,South,Furniture,Sofa,4,24620.54,0.15,83709.84,18416.16,Online,VIP
ORD102725,2023-02-07,CUST01066,West,Electronics,Tablet,6,6034.69,0.0,36208.14,10138.28,Mobile App,Recurring
ORD102726,2024-11-12,CUST01482,West,Electronics,Headphones,5,36112.88,0.1,162507.96,45502.23,Marketplace,Recurring
ORD102727,2023-03-24,CUST00356,Central,Electronics,Laptop,5,14761.55,0.1,66426.98,18599.55,Mobile App,Recurring
ORD102728,2023-03-20,CUST01278,East,Grocery,Tea Powder,4,926.15,0.1,3334.14,266.73,Marketplace,Recurring
ORD102729,2024-11-15,CUST00001,East,Grocery,Spices Combo,4,428.9,0.15,1458.26,116.66,Marketplace,Recurring
