Order_ID,Order_Date,Customer_ID,Region,Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Profit,Sales_Channel,Customer_Segment
ORD100484,2024-08-18,CUST01947,Central,Furniture,Bookshelf,1,7344.22,0.1,6609.8,1184.08,Mobile App,VIP
ORD100485,2024-10-02,CUST00246,North,Clothing,Jeans,6,2283.51,0.0,13701.06,4282.71,In-Store,New
ORD100486,2024-07-25,CUST01423,West,Furniture,Office Chair,6,10376.95,0.15,52922.44,9709.85,Online,Recurring
ORD100487,2024-03-24,CUST02290,East,Beauty & Personal Care,Skincare Kit,2,1459.08,0.1,2626.34,800.42,Marketplace,New
ORD100488,2024-09-05,CUST02272,South,Electronics,Tablet,2,29760.04,0.0,59520.08,16913.26,Marketplace,New
ORD100489,2024-10-15,CUST02073,West,Furniture,Office Chair,5,21635.35,0.1,97359.07,18875.85,Online,Recurring
ORD100490,2024-07-05,CUST01588,South,Beauty & Personal Care,Skincare Kit,5,468.92,0.0,2344.6,708.68,Mobile App,New
ORD100491,2024-06-19,CUST00274,North,Furniture,Study Table,1,6248.06,0.1,5623.25,1063.7,Online,Recurring
ORD100492,2024-02-02,CUST02007,Central,Beauty & Personal Care,Trimmer,3,216.81,0.0,650.43,215.03,Online,New
ORD100493,2023-08-02,CUST02013,North,Grocery,Rice 5kg,3,579.12,0.1,1563.62,175.44,Online,Recurring
ORD100494,2023-09-30,CUST02167,North,Electronics,Laptop,1,61454.57,0.15,52236.38,12521.68,In-Store,Recurring
ORD100495,2023-07-14,CUST00792,Central,Furniture,Bed Frame,6,23766.28,0.15,121208.03,29686.2,Marketplace,Recurring
ORD100496,2024-10-15,CUST02362,East,Grocery,Tea Powder,1,207.47,0.0,207.47,17.63,Mobile App,Recurring
ORD100497,2024-06-30,CUST02458,West,Clothing,Jacket,5,3967.41,0.0,19837.05,7627.06,Marketplace,Recurring
ORD100498,2024-03-16,CUST01325,Central,Furniture,Bed Frame,5,6526.53,0.25,24474.49,5507.34,Mobile App,New
ORD100499,2024-04-08,CUST01833,West,Electronics,Headphones,3,39128.42,0.1,105646.73,25725.88,Mobile App,New
ORD100500,2023-08-16,CUST00880, east ,Electronics,Laptop,5,33720.89,0.1,151744.01,48951.44,In-Store,New
ORD100501,2024-04-16,CUST01457,South,Furniture,Bookshelf,3,22406.09,0.0,67218.27,12993.25,Mobile App,New
ORD100502,2024-02-14,CUST02331,South,Electronics,Laptop,4,12064.93,0.15,41020.76,12317.91,Online,Recurring
ORD100503,2023-11-04,CUST00154,Central,Grocery,Rice 5kg,1,924.78,0.05,878.54,56.92,Marketplace,Recurring
ORD100504,2023-05-04,CUST00929,Central,Electronics,Smartwatch,1,20505.44,0.0,20505.44,5371.02,In-Store,New
ORD100505,2024-12-15,CUST00905,South,Electronics,Smartwatch,4,49181.53,0.1,177053.51,49658.72,In-Store,Recurring
ORD100506,2024-02-08,CUST00607,South,Clothing,T-Shirt,4,2413.33,0.0,9653.32,3425.15,Mobile App,New
ORD100507,2024-05-28,CUST01780,South,Furniture,Sofa,5,6154.75,0.05,29235.06,6876.81,In-Store,Recurring
ORD100508,2024-06-20,CUST01009,South,Electronics,Laptop,4,21697.67,0.1,78111.61,18665.51,Marketplace,Recurring
ORD100509,2023-12-23,CUST00781,East,Clothing,Kurta,6,388.57,0.0,2331.42,738.89,Mobile App,Recurring
ORD100510,2024-03-28,CUST00598,West,Electronics,Smartphone,2,44862.68,0.0,89725.36,27435.63,Online,New
ORD100511,2023-02-25,CUST00996,Central,Furniture,Bookshelf,1,9566.22,0.25,7174.66,1299.53,Marketplace,Recurring
ORD100512,2023-12-06,CUST00857,Central,Furniture,Study Table,5,13796.27,0.05,65532.28,14736.9,In-Store,Recurring
ORD100513,2024-11-15,CUST00076,West,Beauty & Personal Care,Trimmer,1,712.1,0.0,712.1,212.49,Mobile App,New
ORD100514,2024-11-01,CUST00035,North,Grocery,Snacks Pack,6,858.48,0.2,4120.7,272.06,Online,New
ORD100515,2024-10-26,CUST01584,South,Grocery,Spices Combo,6,143.62,0.0,861.72,67.62,Online,New
ORD100516,2024-05-27,CUST01876,Central,Electronics,Headphones,2,60025.21,0.05,114047.9,30035.31,Marketplace,Recurring
ORD100517,2023-01-19,CUST01421,East,Clothing,Jacket,2,3984.18,0.1,7171.52,2349.3,Online,Recurring
ORD100518,2024-02-01,CUST00121,Central,Clothing,Jeans,2,1563.61,0.1,2814.5,1029.24,Online,Recurring
ORD100519,2024-06-17,CUST00932,West,Furniture,Bed Frame,2,11521.35,0.0,23042.7,6013.53,Mobile App,Recurring
ORD100520,2023-05-15,CUST00847,South,Beauty & Personal Care,Trimmer,6,2019.25,0.0,12115.5,3645.55,In-Store,Recurring
ORD100521,2023-05-29,CUST02314,South,Clothing,T-Shirt,5,2270.96,0.15,9651.58,3009.74,Mobile App,Recurring
ORD100522,2023-05-30,CUST00121,East,Grocery,Tea Powder,3,469.85,0.15,1198.12,147.76,Mobile App,New
ORD100523,2023-07-12,CUST00438,South,Furniture,Office Chair,5,15997.86,0.1,71990.37,16320.53,In-Store,Recurring
ORD100524,2023-08-25,CUST00107,East,Electronics,Smartwatch,2,33148.28,0.1,59666.9,16520.35,Mobile App,New
ORD100525,2024-02-01,CUST02013,West,Furniture,Study Table,2,6816.64,0.05,12951.62,3191.98,Online,VIP
ORD100526,2024-02-27,CUST00912,South,Furniture,Office Chair,2,23286.85,0.05,44245.01,11358.26,Marketplace,Recurring
ORD100527,2024-04-13,CUST01011,West,Grocery,Rice 5kg,5,747.57,0.05,3550.96,362.27,Marketplace,Recurring
ORD100528,2024-08-08,CUST02433,Central,Beauty & Personal Care,Face Wash,5,361.36,0.1,1626.12,573.53,Online,VIP
ORD100529,2023-09-09,CUST02125,Central,Grocery,Rice 5kg,5,417.03,0.25,1563.86,145.54,Online,New
ORD100530,2024-03-26,CUST01631,East,Clothing,Sneakers,2,1862.11,0.1,3351.8,1313.58,In-Store,Recurring
ORD100531,2024-10-23,CUST01851,North,Beauty & Personal Care,Face Wash,2,1967.95,0.2,3148.72,1022.2,Marketplace,Recurring
ORD100532,2024-04-06,CUST00103,South,Grocery,Spices Combo,6,900.01,0.05,5130.06,200.16,Mobile App,Recurring
ORD100533,2024-12-29,CUST00672,North,Electronics,Headphones,6,29760.95,0.05,169637.42,40463.72,Marketplace,Recurring
ORD100534,2024-06-07,CUST00655,West,Beauty & Personal Care,Skincare Kit,1,1942.82,0.0,1942.82,634.43,In-Store,New
ORD100535,2023-05-29,CUST00733,North,Grocery,Snacks Pack,3,742.65,0.1,2005.15,118.06,In-Store,New
ORD100536,2023-05-15,CUST00831,North,Beauty & Personal Care,Perfume,1,1199.74,0.25,899.81,287.82,Online,Recurring
ORD100537,2024-05-20,CUST00975,South,Beauty & Personal Care,Skincare Kit,4,1083.36,0.0,4333.44,1430.56,Online,New
ORD100538,2024-07-14,CUST01140,Central,Beauty & Personal Care,Shampoo,1,542.62,0.0,542.62,181.96,Online,New
ORD100539,2023-02-03,CUST02368,Central,Clothing,Jacket,1,480.42,0.1,432.38,172.68,In-Store,Recurring
ORD100540,2024-09-17,CUST02437,Central,Beauty & Personal Care,Shampoo,4,1897.4,0.05,7210.12,2618.34,Online,Recurring
ORD100541,2023-11-27,CUST01510,West,Electronics,Smartwatch,5,5154.32,0.05,24483.02,5960.5,Mobile App,New
ORD100542,2024-02-28,CUST02149,South,Furniture,Bed Frame,1,4067.71,0.15,3457.55,926.4,Online,Recurring
ORD100543,2024-12-06,CUST02478, east ,Grocery,Spices Combo,3,295.68,0.1,798.34,103.39,Mobile App,VIP
ORD100544,2024-09-21,CUST02305,West,Beauty & Personal Care,Skincare Kit,4,2038.15,0.1,7337.34,2151.84,Mobile App,VIP
ORD100545,2023-01-02,CUST00485,North,Grocery,Rice 5kg,6,854.67,0.25,3846.02,352.03,Marketplace,Recurring
ORD100546,2023-12-08,CUST01433,Central,Furniture,Office Chair,6,6227.1,,35494.47,6937.1,,New
ORD100547,2024-06-02,CUST02253,East,Electronics,Headphones,6,22329.44,0.05,127277.81,38493.86,Online,Recurring
ORD100548,2023-07-18,CUST01354,East,Grocery,Tea Powder,1,662.37,0.05,629.25,28.66,Marketplace,VIP
ORD100549,2024-07-03,CUST01373,West,Grocery,Rice 5kg,5,333.38,0.15,1416.87,138.6,Online,New
ORD100550,2024-12-02,CUST01359,East,Electronics,Smartphone,3,54807.15,0.0,164421.45,53989.74,In-Store,Recurring
ORD100551,2024-02-03,CUST00768,Central,Electronics,Laptop,6,55900.3,0.2,268321.44,62562.58,Marketplace,New
ORD100552,2023-09-01,CUST01523,West,Clothing,Jeans,5,1417.58,0.0,7087.9,2391.61,Online,Recurring
ORD100553,2023-04-05,CUST01818,Central,Electronics,Smartwatch,5,10860.13,5%,51585.62,16629.33,Mobile App,Recurring
ORD100554,2023-05-27,CUST00403,Central,Furniture,Study Table,6,2358.02,0.1,12733.31,3073.41,Online,New
ORD100555,2023-02-15,CUST02435,North,Clothing,Sneakers,1,680.48,0.25,510.36,186.74,Mobile App,New
ORD100556,2023-11-16,CUST00860,East,Furniture,Study Table,3,8000.54,0.0,24001.62,5935.09,Online,New
ORD100557,2023-06-11,CUST01121,North,Electronics,Tablet,5,33899.4,0.0,169497.0,48180.01,Mobile App,New
ORD100558,2024-12-22,CUST01161,Central,Furniture,Study Table,1,8816.68,0.05,8375.85,1876.67,Online,New
ORD100559,2024-04-27,CUST00207,North,Grocery,Rice 5kg,1,454.14,0.0,454.14,45.63,Marketplace,Recurring
ORD100560,2023-11-16,CUST01362,South,Beauty & Personal Care,Face Wash,4,1461.69,0.0,5846.76,2053.88,Marketplace,New
ORD100561,2023-11-14,CUST01907,West,Furniture,Study Table,2,21735.62,0.1,39124.12,7660.71,Mobile App,New
ORD100562,2024-12-17,CUST01354,East,Grocery,Tea Powder,1,111.1,0.0,111.1,7.24,Marketplace,Recurring
ORD100563,2023-10-17,CUST01428,Central,Beauty & Personal Care,Shampoo,5,346.04,0.25,1297.65,443.05,Online,New
ORD100564,2024-10-27,CUST00291,East,Beauty & Personal Care,Skincare Kit,4,1516.29,0.0,6065.16,2014.16,In-Store,VIP
ORD100565,2024-01-29,CUST00271,East,Furniture,Bed Frame,4,19931.16,0.05,75738.41,17171.5,Mobile App,Recurring
ORD100566,2023-08-30,CUST00709,North,Beauty & Personal Care,Skincare Kit,1,1520.19,0.1,1368.17,413.92,Online,Recurring
ORD100567,2023-06-30,CUST01262,West,Electronics,Tablet,1,44872.24,0.1,40385.02,12403.63,Marketplace,New
ORD100568,2024-10-22,CUST00252,North,Furniture,Study Table,5,22726.42,0.2,90905.68,22815.87,In-Store,Recurring
ORD100569,2024-04-08,CUST02177,East,Grocery,Spices Combo,5,473.8,0.0,2369.0,232.52,Mobile App,New
ORD100570,2024-11-26,CUST01248,West,Clothing,T-Shirt,5,329.04,0.1,1480.68,504.05,In-Store,VIP
ORD100571,2023-03-05,CUST01513,Central,Electronics,Headphones,6,36841.5,0.05,209996.55,50602.83,Mobile App,VIP
ORD100572,2023-08-29,CUST01769,Central,Grocery,Snacks Pack,6,412.65,0.1,2228.31,163.82,In-Store,Recurring
ORD100573,2024-05-01,CUST00570,South,Beauty & Personal Care,Skincare Kit,3,2114.91,0.0,6344.73,1896.1,In-Store,New
ORD100574,2023-03-15,CUST00065,South,Grocery,Tea Powder,2,129.43,0.15,220.03,24.33,Marketplace,VIP
ORD100575,2024-12-13,CUST02476,West,Beauty & Personal Care,Shampoo,4,1321.6,,4757.76,1674.77,,New
ORD100576,2023-07-10,CUST01740,Central,Electronics,Tablet,4,55195.3,0.0,220781.2,66502.17,Mobile App,Recurring
ORD100577,2024-07-13,CUST02361,East,Electronics,Headphones,5,31928.64,0.0,159643.2,38524.53,Marketplace,VIP
ORD100578,2023-03-23,CUST00582,Central,Clothing,Sneakers,5,588.47,0.15,2501.0,772.42,Marketplace,Recurring
ORD100579,2024-11-10,CUST00320,Central,Beauty & Personal Care,Perfume,5,225.66,0.05,1071.88,346.76,Online,Recurring
ORD100580,2024-06-08,CUST01922,Central,Clothing,Sneakers,3,3853.15,0.25,8669.59,2856.3,In-Store,New
ORD100581,2024-09-03,CUST01246,Central,Clothing,T-Shirt,6,2049.69,0.0,12298.14,4393.95,Mobile App,Recurring
ORD100582,2024-10-01,CUST00112,East,Grocery,Rice 5kg,2,529.32,0.0,1058.64,58.44,Mobile App,New
ORD100583,2023-09-21,CUST00059,North,Beauty & Personal Care,Shampoo,5,1872.52,0.2,7490.08,2356.87,In-Store,New
ORD100584,2024-12-18,CUST00968,West,Furniture,Bed Frame,1,9556.27,0.0,9556.27,2548.99,In-Store,Recurring
ORD100585,2024-02-27,CUST01570,South,Grocery,Cooking Oil,2,597.87,0.0,1195.74,42.37,Mobile App,Recurring
ORD100586,2023-04-29,CUST00216,South,Grocery,Tea Powder,4,335.3,0.15,1140.02,142.3,In-Store,New
ORD100587,2024-12-23,CUST01598,West,Clothing,Jeans,5,3519.03,0.0,17595.15,5786.68,Marketplace,New
ORD100588,2023-11-20,CUST02172,North,Electronics,Tablet,6,23644.35,,106399.58,29066.09,,New
ORD100589,2023-10-01,CUST00403,East,Beauty & Personal Care,Skincare Kit,4,1954.56,0.15,6645.5,1954.97,In-Store,Recurring
ORD100590,2024-11-24,CUST00737,East,Beauty & Personal Care,Face Wash,6,119.34,0.0,716.04,194.19,Online,Recurring
ORD100591,2024-12-02,CUST01827,East,Furniture,Bookshelf,3,6036.56,0.0,18109.68,4200.35,Online,VIP
ORD100592,2024-11-03,CUST00889,Central,Electronics,Headphones,1,55812.07,0.0,55812.07,14935.08,In-Store,VIP
ORD100593,2024-12-13,CUST00755,East,Clothing,Sneakers,6,3762.87,0.15,19190.64,6627.38,Mobile App,Recurring
ORD100594,2024-12-09,CUST01325,East,Furniture,Office Chair,3,19761.77,0.05,56321.04,11763.16,Online,New
ORD100595,2023-09-29,CUST00729,West,Electronics,Smartwatch,2,40058.93,0.0,80117.86,23598.58,Online,New
ORD100596,2024-03-17,CUST00895,Central,Electronics,Smartwatch,6,17575.02,0.0,105450.12,25022.46,Mobile App,Recurring
ORD100597,2023-01-20,CUST02039,South,Electronics,Headphones,6,25990.36,0.0,155942.16,46783.51,Marketplace,Recurring
ORD100598,2024-06-11,CUST02010,West,Grocery,Tea Powder,6,790.89,0.0,4745.34,398.67,Online,New
ORD100599,2024-12-06,CUST01975,North,Beauty & Personal Care,Trimmer,3,899.26,0.05,2562.89,794.65,Online,New
ORD100600,2023-12-15,CUST00330,West,Clothing,Jeans,2,2350.56,0.05,4466.06,1634.91,Mobile App,Recurring
ORD100601,2023-04-20,CUST01472,,Electronics,Smartwatch,6,13124.92,,78749.52,19632.99,,Recurring
ORD100602,2023-03-06,CUST02215,East,Grocery,Spices Combo,4,967.25,0.0,3869.0,130.4,Online,New
ORD100603,2023-02-13,CUST01661,North,Furniture,Bed Frame,4,23592.05,0.25,70776.15,18219.59,In-Store,Recurring
ORD100604,2023-08-27,CUST00296,North,Furniture,Sofa,6,1947.0,0.15,9929.7,1733.53,In-Store,New
ORD100605,2024-10-09,CUST00205,East,Electronics,Smartwatch,5,11923.29,0.1,53654.81,12683.77,Online,New
ORD100606,2024-09-01,CUST00904,North,Furniture,Sofa,3,20570.56,0.2,49369.34,11741.99,Mobile App,New
ORD100607,2024-12-01,CUST02360,Central,Furniture,Bookshelf,2,19459.12,0.15,33080.5,6197.46,Online,New
ORD100608,2023-05-25,CUST01701,South,Clothing,Kurta,2,1922.05,0.1,3459.69,1051.99,Online,Recurring
ORD100609,2024-10-09,CUST01541,South,Electronics,Smartwatch,1,1405.38,0.0,1405.38,453.39,Mobile App,Recurring
ORD100610,2024-05-02,CUST00520,South,Furniture,Bookshelf,5,12084.3,0.0,60421.5,15939.73,Online,Recurring
ORD100611,2024-05-26,CUST00361,East,Clothing,Sneakers,1,35437.950000000004,0.0,2362.53,736.52,Online,Recurring
ORD100612,2024-07-06,CUST02079,South,Grocery,Cooking Oil,3,99.42,0.0,298.26,32.71,Marketplace,Recurring
ORD100613,2023-06-13,CUST00177,North,Clothing,Jacket,2,1907.29,0.05,3623.85,1310.68,Marketplace,New
ORD100614,2023-02-23,CUST02202,South,Furniture,Office Chair,4,13599.75,0.0,54399.0,14116.97,Marketplace,Recurring
ORD100615,2023-11-30,CUST01717,South,Clothing,Jeans,1,1505.69,0.0,1505.69,487.41,Marketplace,VIP
ORD100616,2024-01-20,CUST00904,North,Grocery,Spices Combo,4,100.62,0.1,362.23,16.12,Marketplace,New
ORD100617,2024-01-18,CUST00559,West,Furniture,Bookshelf,3,6251.16,0.0,18753.48,3248.28,Online,New
ORD100618,2023-04-24,CUST01907,West,Grocery,Cooking Oil,3,257.86,0.0,773.58,69.9,In-Store,Recurring
ORD100619,2024-07-20,CUST00941,North,Grocery,Spices Combo,4,868.09,0.0,3472.36,309.59,Marketplace,New
ORD100620,2024-03-14,CUST01011,South,Clothing,Sneakers,5,1121.9,0.1,5048.55,1992.29,Online,Recurring
ORD100621,2023-02-15,CUST00165,West,Beauty & Personal Care,Face Wash,4,1373.69,0.05,5220.02,1832.08,Online,Recurring
ORD100622,2023-09-04,CUST00341,Central,Electronics,Smartwatch,2,9492.7,0.05,18036.13,4579.49,Online,New
ORD100623,2024-11-16,CUST01249,South,Grocery,Spices Combo,6,603.48,0.05,3439.84,262.72,In-Store,VIP
ORD100624,2024-02-20,CUST00758,East,Grocery,Rice 5kg,6,116.16,0.15,592.42,37.49,Online,New
ORD100625,2023-10-04,CUST02222,Central,Furniture,Office Chair,5,22199.79,0.2,88799.16,23374.1,Mobile App,VIP
ORD100626,2023-04-24,CUST01569,East,Grocery,Spices Combo,1,396.29,0.0,396.29,37.58,Online,Recurring
ORD100627,2023-07-29,CUST00567,East,Furniture,Bed Frame,1,16752.05,0.15,14239.24,3757.95,In-Store,Recurring
ORD100628,2023-08-19,CUST01313,East,Clothing,Kurta,6,1863.84,0.0,11183.04,3425.78,Mobile App,Recurring
ORD100629,2024-05-28,CUST02158, north ,Grocery,Spices Combo,6,833.11,0.05,4748.73,357.09,Mobile App,Recurring
ORD100630,2024-12-10,CUST00269,South,Grocery,Rice 5kg,1,420.15,0.0,420.15,24.72,Online,New
ORD100631,2023-10-10,CUST00459,South,Grocery,Cooking Oil,2,543.65,0.15,924.2,29.82,Marketplace,VIP
ORD100632,2024-07-08,CUST00541,West,Clothing,Sneakers,4,3028.52,0.0,12114.08,3987.37,Online,New
ORD100633,2023-08-26,CUST02129,East,Grocery,Spices Combo,3,671.97,0.0,2015.91,158.48,Marketplace,Recurring
ORD100634,2024-08-03,CUST00541,East,Furniture,Bookshelf,2,12879.2,0.0,25758.4,6361.68,Online,New
ORD100635,2023-10-19,CUST01868,South,Beauty & Personal Care,Shampoo,6,1383.76,0.0,8302.56,3049.7,In-Store,New
ORD100636,2023-04-30,CUST00169,East,Beauty & Personal Care,Shampoo,4,723.98,0.0,2895.92,841.31,Online,Recurring
ORD100637,2023-12-19,CUST00606,East,Grocery,Spices Combo,2,555.96,0.0,1111.92,135.7,Marketplace,VIP
ORD100638,2023-05-29,CUST01877,East,Furniture,Office Chair,6,14333.97,0.1,77403.44,15722.81,Mobile App,Recurring
ORD100639,2023-10-24,CUST02350,South,Beauty & Personal Care,Skincare Kit,3,1752.95,0.15,4470.02,1421.01,Online,New
ORD100640,2024-07-18,CUST00479,,Electronics,Smartwatch,5,54815.96,,260375.81,69192.1,,New
ORD100641,2024-10-18,CUST00800,Central,Beauty & Personal Care,Shampoo,3,568.72,0.0,1706.16,552.52,Marketplace,Recurring
ORD100642,2023-03-31,CUST02097,West,Furniture,Sofa,3,15674.14,0.1,42320.18,11186.93,Mobile App,New
ORD100643,2024-03-13,CUST01515,West,Clothing,T-Shirt,3,1575.2,0.0,4725.6,1879.62,Online,New
ORD100644,2024-03-30,CUST01703,West,Clothing,Jeans,6,3889.33,0.05,22169.18,8266.01,Marketplace,New
ORD100645,2024-08-24,CUST02450,North,Furniture,Study Table,3,12652.88,0.25,28468.98,6335.21,Mobile App,New
ORD100646,2024-08-27,CUST01540,North,Electronics,Smartwatch,6,59522.19,0.1,321419.83,79547.97,Marketplace,Recurring
ORD100647,2023-05-21,CUST00817,South,Grocery,Snacks Pack,5,515.06,0.0,2575.3,292.19,Mobile App,Recurring
ORD100648,2024-04-19,CUST00920,North,Electronics,Smartphone,3,20210.14,0.2,48504.34,15202.44,Marketplace,New
ORD100649,2024-11-12,CUST01179,West,Furniture,Sofa,6,16652.11,0.0,99912.66,18177.66,Mobile App,Recurring
ORD100650,2023-03-10,CUST02454,East,Beauty & Personal Care,Skincare Kit,5,1145.56,0.0,5727.8,1906.21,Marketplace,VIP
ORD100651,2023-05-03,CUST01529,Central,Beauty & Personal Care,Face Wash,3,489.83,0.0,1469.49,418.24,Marketplace,VIP
ORD100652,2023-05-19,CUST01464,South,Electronics,Laptop,3,27848.32,0.0,83544.96,19622.33,Mobile App,Recurring
ORD100653,2023-03-20,CUST02105,South,Furniture,Office Chair,5,19186.52,0.1,86339.34,17463.05,Mobile App,Recurring
ORD100654,2024-12-02,CUST01234,East,Clothing,T-Shirt,5,2445.17,0.0,12225.85,3683.52,Mobile App,New
ORD100655,2024-05-11,CUST01688,East,Furniture,Office Chair,2,5131.2,0.0,10262.4,2598.0,Online,Recurring
ORD100656,2023-03-20,CUST00478,South,Electronics,Smartwatch,3,20940.01,0.0,62820.03,15321.89,Marketplace,VIP
ORD100657,2024-09-03,CUST02143, east ,Furniture,Bookshelf,1,18994.56,0.0,18994.56,3651.43,In-Store,Recurring
ORD100658,2023-11-11,CUST00514,South,Furniture,Office Chair,4,17733.92,0.0,70935.68,12610.49,Marketplace,Recurring
ORD100659,2023-02-13,CUST00805,North,Electronics,Tablet,5,4792.03,0.0,23960.15,7687.68,Online,New
ORD100660,2024-11-14,CUST00043,North,Electronics,Tablet,2,38606.18,,77212.36,19185.59,Mobile App,New
ORD100661,2023-05-30,CUST01137,Central,Clothing,Jacket,2,3463.01,0.25,5194.52,1936.8,In-Store,Recurring
ORD100662,2023-03-11,CUST00406,Central,Electronics,Tablet,2,46811.66,0.05,88942.15,21984.48,Online,VIP
ORD100663,2023-04-12,CUST00877,Central,Grocery,Snacks Pack,6,608.91,0.1,3288.11,320.11,Online,New
ORD100664,2023-12-30,CUST01555,West,Furniture,Bed Frame,2,11077.49,0.0,22154.98,4040.22,Online,Recurring
ORD100665,2024-05-22,CUST01480,East,Beauty & Personal Care,Face Wash,1,886.48,0.0,886.48,273.46,Marketplace,Recurring
ORD100666,2023-11-16,CUST01819,South,Beauty & Personal Care,Skincare Kit,3,2462.91,0.05,7019.29,2027.72,Online,VIP
ORD100667,2024-05-02,CUST01506,South,Electronics,Smartwatch,6,7730.11,0.05,44061.63,12437.11,Online,New
ORD100668,2024-02-09,CUST01641,Central,Electronics,Smartphone,1,24276.8,0.0,24276.8,6405.75,Marketplace,New
ORD100669,2024-03-10,CUST02045,East,Beauty & Personal Care,Trimmer,3,1914.13,0.15,4881.03,1778.27,Mobile App,Recurring
ORD100670,2024-09-09,CUST01657,West,Beauty & Personal Care,Perfume,2,1942.2,0.0,3884.4,1096.25,Marketplace,Recurring
ORD100671,2024-10-05,CUST00552,North,Electronics,Headphones,1,32880.13,0.0,32880.13,10758.62,Marketplace,Recurring
ORD100672,2023-12-01,CUST00626,East,Beauty & Personal Care,Trimmer,1,1923.41,0.15,1634.9,564.3,Marketplace,Recurring
ORD100673,2023-07-26,CUST01203,West,Grocery,Spices Combo,3,564.32,0.1,1523.66,129.0,Online,VIP
ORD100674,2023-05-02,CUST01572,West,Clothing,Sneakers,4,1999.73,0.0,7998.92,2541.15,Mobile App,VIP
ORD100675,2023-06-18,CUST02014,West,Furniture,Bookshelf,6,10642.78,,63856.68,14488.16,Marketplace,Recurring
ORD100676,2024-12-02,CUST02210,Central,Grocery,Tea Powder,5,860.63,0.15,3657.68,130.12,Mobile App,Recurring
ORD100677,2024-01-22,CUST01445,East,Clothing,T-Shirt,1,2483.71,0.0,2483.71,952.98,Mobile App,Recurring
ORD100678,2024-08-20,CUST00111,East,Grocery,Rice 5kg,4,376.89,0.0,1507.56,107.33,Online,Recurring
ORD100679,2023-09-11,CUST00962,East,Beauty & Personal Care,Face Wash,6,256.2,0.0,1537.2,432.64,In-Store,New
ORD100680,2023-11-30,CUST00154,West,Grocery,Spices Combo,5,905.34,0.0,4526.7,145.04,Marketplace,Recurring
ORD100681,2023-11-21,CUST01548,Central,Grocery,Snacks Pack,5,141.84,0.1,638.28,25.53,In-Store,New
ORD100682,2024-05-29,CUST01391,South,Beauty & Personal Care,Perfume,3,2425.63,0.0,7276.89,2326.39,Online,Recurring
ORD100683,2024-07-02,CUST00877,East,Clothing,T-Shirt,3,3985.04,0.05,11357.36,4321.02,Online,Recurring
ORD100684,2024-08-15,CUST00389,Central,Clothing,Jacket,1,2394.78,0.15,2035.56,707.41,In-Store,New
ORD100685,2023-03-20,CUST01237,Central,Clothing,Sneakers,6,2296.81,0.0,13780.86,4705.22,Mobile App,Recurring
ORD100686,2024-04-09,CUST02243,South,Electronics,Tablet,2,37917.55,,75835.1,22453.3,,New
ORD100687,2024-10-15,CUST02183,Central,Grocery,Spices Combo,6,644.42,0.15,3286.54,164.54,Marketplace,New
ORD100688,2023-06-04,CUST01230,West,Grocery,Snacks Pack,1,651.23,0.05,618.67,35.07,Mobile App,Recurring
ORD100689,2023-09-20,CUST02463,South,Grocery,Cooking Oil,1,191.46,0.0,191.46,10.45,Mobile App,Recurring
ORD100690,2024-07-27,CUST01787,West,Electronics,Smartphone,2,18452.84,,36905.68,9441.94,,Recurring
ORD100691,2023-06-30,CUST00173,West,Electronics,Headphones,1,21089.22,0.0,21089.22,6679.32,Marketplace,VIP
ORD100692,2024-11-18,CUST00370,,Furniture,Study Table,1,14917.45,,13425.71,3534.9,,Recurring
ORD100693,2023-04-03,CUST00976,Central,Electronics,Laptop,3,54269.22,0.2,130246.13,35035.57,In-Store,VIP
ORD100694,2023-08-12,CUST00591,North,Furniture,Study Table,3,11827.11,0.05,33707.26,8638.83,Online,Recurring
ORD100695,2024-01-19,CUST00463,East,Beauty & Personal Care,Skincare Kit,4,1737.57,0.0,6950.28,2487.81,In-Store,New
ORD100696,2024-01-12,CUST01263,North,Beauty & Personal Care,Face Wash,6,1688.34,0.0,10130.04,3434.77,In-Store,New
ORD100697,2024-01-29,CUST01267,East,Electronics,Tablet,2,55889.27,0.05,106189.61,24507.14,Marketplace,VIP
ORD100698,2023-09-19,CUST01233,North,Furniture,Bookshelf,2,21696.15,0.0,43392.3,11350.95,Mobile App,VIP
ORD100699,2024-10-21,CUST01665,North,Clothing,T-Shirt,4,2042.04,0.1,7351.34,2886.5,Mobile App,Recurring
ORD100700,2023-04-13,CUST00657,East,Beauty & Personal Care,Face Wash,3,1109.09,0.15,2828.18,993.66,Mobile App,Recurring
ORD100701,2023-01-29,CUST00214,South,Grocery,Cooking Oil,1,429.63,0.15,365.19,22.11,Online,New
ORD100702,2023-09-13,CUST02116,South,Beauty & Personal Care,Skincare Kit,3,1182.58,0.15,3015.58,854.47,In-Store,Recurring
ORD100703,2023-12-02,CUST01155,South,Electronics,Smartwatch,3,12640.09,0.05,36024.26,11689.0,In-Store,New
ORD100704,2023-01-24,CUST02288,Central,Furniture,Office Chair,4,6158.45,0.2,19707.04,5028.9,Online,Recurring
ORD100705,2024-03-15,CUST02460,East,Furniture,Office Chair,3,5497.06,0.1,14842.06,2697.32,Marketplace,Recurring
ORD100706,2024-04-09,CUST02025,North,Furniture,Study Table,2,23732.18,0.25,35598.27,8835.92,Mobile App,Recurring
